climima01,Matt Climie,2009-2011,0,,,,,10
clitsgr01,Grant Clitsome,2010-2015,0,,,,,712
cloutda01,Dan Cloutier,1998-2008,0,,,,,792
clowery01,Ryane Clowe,2006-2015,0,,,,,1718
cluneri01,Rich Clune,2010-2016,0,,,,,322
cluttca01,Cal Clutterbuck,2008-2024,1,,,,,4071
coburbr01,Braydon Coburn,2006-2021,0,,,,,2704
coghldy01,Dylan Coghlan,2021-2024,1,,,,,384
coglian01,Andrew Cogliano,2008-2024,0,,,,,3886
cohenco01,Colby Cohen,2011,0,,,,,6
colaica01,Carlo Colaiacovo,2003-2016,0,,,,,1460
colansa01,Sam Colangelo,2024,1,,,,,12
colbojo01,Joe Colborne,2011-2017,0,,,,,818
coleer01,Erik Cole,2002-2015,0,,,,,3426
coleia01,Ian Cole,2011-2024,1,,,,,3777
colembl01,Blake Coleman,2017-2024,1,,,,,2673
collise02,Sean Collins,2013-2016,0,,,,,48
collise01,Sean Collins,2009-2012,0,,,,,48
collije01,Jeremy Colliton,2006-2011,0,,,,,126
coltoro01,Ross Colton,2021-2024,1,,,,,1179
comeabl01,Blake Comeau,2007-2022,1,,,,,4158
commomi01,Mike Commodore,2001-2012,0,,,,,1406
comphj.01,J.T. Compher,2017-2024,1,,,,,2226
comrier01,Eric Comrie,2017-2024,1,,,,,177
comrimi01,Mike Comrie,2001-2011,0,,,,,2454
comtoma01,Max Comtois,2019-2024,1,,,,,894
conacco01,Cory Conacher,2013-2020,0,,,,,898
conboti01,Tim Conboy,2008-2010,0,,,,,130
condomi01,Mike Condon,2016-2019,0,,,,,344
condolu01,Lucas Condotta,2023-2024,1,,,,,15
condrer01,Erik Condra,2011-2019,0,,,,,942
conklty01,Ty Conklin,2002-2012,0,,,,,468
connake01,Kevin Connauton,2014-2022,1,,,,,1941
connech01,Chris Conner,2007-2015,0,,,,,460
connobr01,Brett Connolly,2012-2022,1,,,,,2520
connomi01,Mike Connolly,2012,0,,,,,4
connoti01,Tim Connolly,2000-2012,0,,,,,2256
connoky01,Kyle Connor,2017-2024,1,,,,,3048
conrocr01,Craig Conroy,1995-2011,0,,,,,3566
cookema01,Matt Cooke,1999-2015,0,,,,,3090
coolede01,Devin Cooley,2024,1,,,,,18
coolelo01,Logan Cooley,2024,1,,,,,378
copleph01,Pheonix Copley,2016-2024,1,,,,,234
coppan01,Andrew Copp,2015-2024,1,,,,,3138
coreaja01,Jared Coreau,2017-2018,0,,,,,42
cormilu01,Lukas Cormier,2024,1,,,,,9
cormipa01,Patrice Cormier,2011-2016,0,,,,,114
corneph01,Philippe Cornet,2012,0,,,,,6
coronma01,Matthew Coronato,2023-2024,1,,,,,132
corrafr01,Frank Corrado,2013-2018,0,,,,,176
correma01,Matthew Corrente,2010-2011,0,,,,,80
corvojo01,Joe Corvo,2003-2014,0,,,,,2420
coteje01,Jean-Philippe Côté,2006-2014,0,,,,,62
coteri01,Riley Cote,2007-2010,0,,,,,326
cottepa01,Paul Cotter,2022-2024,1,,,,,549
cousini01,Nick Cousins,2015-2024,1,,,,,2586
coutulo01,Logan Couture,2010-2024,1,,,,,4902
coutuse01,Sean Couturier,2012-2024,1,,,,,3879
cowanje01,Jeff Cowan,2000-2008,0,,,,,1460
cowenja01,Jared Cowen,2010-2016,0,,,,,590
coylech01,Charlie Coyle,2013-2024,1,,,,,4296
cozendy01,Dylan Cozens,2021-2024,1,,,,,1338
crabbjo01,Joey Crabb,2009-2014,0,,,,,464
crackad01,Adam Cracknell,2011-2019,0,,,,,640
craigry01,Ryan Craig,2006-2015,0,,,,,522
cramajo01,Joseph Cramarossa,2017-2023,1,,,,,450
crawfco01,Corey Crawford,2006-2020,0,,,,,994
crescan01,Andrew Crescenzi,2018,0,,,,,4
crevilo01,Louis Crevier,2024,1,,,,,81
criscky01,Kyle Criscuolo,2018-2023,1,,,,,57
crombbj01,B.J. Crombeen,2008-2015,0,,,,,1256
crookan01,Angus Crookshank,2024,1,,,,,48
crosbsi01,Sidney Crosby,2006-2024,1,,,,,8604
crossto01,Tommy Cross,2016,0,,,,,8
crottca01,Cameron Crotty,2024,1,,,,,3
crousla01,Lawson Crouse,2017-2024,1,,,,,2103
crozima01,Maxwell Crozier,2024,1,,,,,45
cullema02,Mark Cullen,2006-2012,0,,,,,110
cullema01,Matt Cullen,1998-2019,0,,,,,4978
cullija01,Jassen Cullimore,1995-2011,0,,,,,2028
cumaty01,Tyler Cuma,2012,0,,,,,2
cumisky01,Kyle Cumiskey,2007-2015,0,,,,,348
cundama01,Mark Cundari,2013-2014,0,,,,,22
cunnicr01,Craig Cunningham,2014-2016,0,,,,,258
currijo01,Josh Currie,2019-2021,1,,,,,81
curryjo01,John Curry,2009-2015,0,,,,,16
cuyllwi01,William Cuylle,2023-2024,1,,,,,318
czarnau01,Austin Czarnik,2017-2024,1,,,,,840
czuczke01,Kevin Czuczman,2014-2021,1,,,,,51
dagosma01,Matt D'Agostini,2008-2014,0,,,,,1172
damigje01,Jerry D'Amigo,2014-2015,0,,,,,68
dacosst01,Stéphane Da Costa,2011-2014,0,,,,,116
daccojo01,Joey Daccord,2019-2024,1,,,,,207
dachki01,Kirby Dach,2020-2024,1,,,,,933
dadonev01,Evgenii Dadonov,2010-2024,1,,,,,2892
dahlbkl01,Klas Dahlbeck,2015-2018,0,,,,,440
dahlejo01,Jonathan Dahlén,2022,1,,,,,249
dahlira01,Rasmus Dahlin,2019-2024,1,,,,,2184
dahlsca01,Carl Dahlström,2018-2022,1,,,,,237
dalcomi01,Michael Dal Colle,2018-2022,1,,,,,399
daleytr01,Trevor Daley,2004-2020,0,,,,,2954
dallmke01,Kevin Dallman,2006-2008,0,,,,,532
dalpeza01,Zac Dalpe,2011-2023,1,,,,,600
damiari01,Riley Damiani,2022,1,,,,,27
danauph01,Phillip Danault,2015-2024,1,,,,,3129
dandema01,Mathieu Dandenault,1996-2009,0,,,,,2142
danfoju01,Justin Danforth,2022-2024,1,,,,,495
danisya01,Yann Danis,2006-2016,0,,,,,110
danoma01,Marko Daňo,2015-2020,0,,,,,460
danskos01,Oscar Dansk,2018-2021,1,,,,,18
darchma01,Mathieu Darche,2001-2012,0,,,,,644
darlisc01,Scott Darling,2015-2019,0,,,,,252
datsypa01,Pavel Datsyuk,2002-2016,0,,,,,3742
daugaka01,Kaspars Daugaviņš,2010-2013,0,,,,,270
dauphla01,Laurent Dauphin,2016-2023,1,,,,,333
davidbr01,Brandon Davidson,2015-2021,1,,,,,942
davidjo03,Jonathan Davidsson,2020,0,,,,,14
davieje01,Jeremy Davies,2021-2023,1,,,,,78
davispa01,Patrick Davis,2009-2010,0,,,,,20
davisro01,Rob Davison,2003-2010,0,,,,,546
dawesni01,Nigel Dawes,2007-2011,0,,,,,790
dawsni01,Nico Daws,2022-2024,1,,,,,141
dayse01,Sean Day,2022,1,,,,,6
dehaaca01,Calvin de Haan,2012-2024,1,,,,,2319
delarja01,Jacob de La Rose,2015-2021,1,,,,,1017
deleoch01,Chase De Leo,2016-2022,1,,,,,21
devrigr01,Greg de Vries,1996-2009,0,,,,,2462
deaje01,Jean-Sébastien Dea,2017-2023,1,,,,,219
deanza01,Zach Dean,2024,1,,,,,27
deangan01,Tony DeAngelo,2017-2024,1,,,,,1743
debrial01,Alex DeBrincat,2018-2024,1,,,,,2916
debruja01,Jake DeBrusk,2018-2024,1,,,,,2193
defazbr01,Brandon DeFazio,2015,0,,,,,4
dekanma01,Mark Dekanich,2011,0,,,,,2
dekeyda01,Danny DeKeyser,2013-2022,1,,,,,2079
delbelu01,Luca Del Bel Belluz,2024,1,,,,,6
delgama01,Marc Del Gaizo,2024,1,,,,,36
delmaet01,Ethan Del Mastro,2024,1,,,,,6
delzomi01,Michael Del Zotto,2010-2022,0,,,,,2266
deliaco01,Collin Delia,2018-2023,1,,,,,159
dellaa01,Aaron Dell,2017-2023,1,,,,,393
dellast01,Stefan Della Rovere,2011,0,,,,,14
dellaty01,Ty Dellandrea,2021-2024,1,,,,,579
demeldy01,Dylan DeMelo,2016-2024,1,,,,,2301
demerja01,Jason Demers,2010-2023,1,,,,,3060
demitpa01,Pavol Demitra,1994-2010,0,,,,,3230
demkoth01,Thatcher Demko,2018-2024,1,,,,,672
denisma01,Marc Denis,1997-2009,0,,,,,710
denisgr01,Grigori Denisenko,2021-2024,1,,,,,117
derarse01,Semyon Der-Arguchintsev,2023,1,,,,,3
dermotr01,Travis Dermott,2018-2024,1,,,,,1374
desbigu01,Guillaume Desbiens,2010-2012,0,,,,,46
deschni01,Nicolas Deschamps,2014,0,,,,,6
deshada01,David Desharnais,2010-2018,0,,,,,1738
deshavi01,Vincent Desharnais,2023-2024,1,,,,,390
desimni01,Nick DeSimone,2023-2024,1,,,,,258
desjaan01,Andrew Desjardins,2011-2017,0,,,,,1102
desjace01,Cédrick Desjardins,2011-2014,0,,,,,12
drouije01,Jeff Deslauriers,2009-2012,0,,,,,132
deslani01,Nicolas Deslauriers,2014-2024,1,,,,,2523
desmica01,Casey DeSmith,2018-2024,1,,,,,495
desnoel02,Elliot Desnoyers,2023,1,,,,,12
desprsi01,Simon Despres,2012-2017,0,,,,,668
devanja01,Jamie Devane,2014,0,,,,,4
deveaan01,André Deveaux,2009-2012,0,,,,,66
deverbo01,Boyd Devereaux,1998-2009,0,,,,,1612
dewarco01,Connor Dewar,2022-2024,1,,,,,978
digiuph01,Phillip Di Giuseppe,2016-2024,1,,,,,1155
dipauth01,Thomas Di Pauli,2020,0,,,,,4
diazra01,Raphael Diaz,2012-2015,0,,,,,656
dibenju01,Justin Dibenedetto,2011,0,,,,,18
dickija01,Jason Dickinson,2016-2024,1,,,,,1746
didomch01,Christopher DiDomenico,2017-2018,0,,,,,74
dietzda01,Darren Dietz,2016,0,,,,,36
dillobr01,Brenden Dillon,2012-2024,1,,,,,3783
dineeca01,Cam Dineen,2022,1,,,,,123
dipenjo01,Joe DiPenta,2003-2008,0,,,,,394
dipiemi01,Michael Dipietro,2019-2022,1,,,,,9
dipieri01,Rick DiPietro,2001-2013,0,,,,,674
disaljo01,Jon DiSalvatore,2006-2012,0,,,,,12
djoosch01,Christian Djoos,2018-2021,1,,,,,621
doanjo01,Josh Doan,2024,1,,,,,60
doansh01,Shane Doan,1996-2017,0,,,,,5024
dobsono01,Noah Dobson,2020-2024,1,,,,,1524
doellke01,Kevin Doell,2008,0,,,,,18
domima01,Max Domi,2016-2024,1,,,,,3975
dominlo01,Louis Domingue,2015-2024,1,,,,,543
donatry01,Ryan Donato,2018-2024,1,,,,,1947
donovma01,Matt Donovan,2012-2019,0,,,,,178
donovsh01,Shean Donovan,1995-2010,0,,,,,2986
donskjo01,Joonas Donskoi,2016-2022,1,,,,,2046
doornja01,Jamie Doornbosch,2011,0,,,,,2
dorofpa01,Pavel Dorofeyev,2022-2024,1,,,,,300
dorsede01,Derek Dorsett,2009-2018,0,,,,,1284
dostalu01,Lukáš Dostál,2022-2024,1,,,,,201
dotchja01,Jake Dotchin,2017-2019,0,,,,,252
doughdr01,Drew Doughty,2009-2024,1,,,,,5538
dowdji01,Jim Dowd,1992-2008,0,,,,,2494
dowdni01,Nic Dowd,2016-2024,1,,,,,2127
dowelja01,Jake Dowell,2008-2014,0,,,,,380
dowliju01,Justin Dowling,2017-2024,1,,,,,357
downeaa01,Aaron Downey,2000-2009,0,,,,,620
downist01,Steve Downie,2008-2016,0,,,,,1734
draisle01,Leon Draisaitl,2015-2024,1,,,,,4707
drakeda01,Dallas Drake,1993-2008,0,,,,,3176
drapekr01,Kris Draper,1991-2011,0,,,,,3042
drazeni01,Nick Drazenovic,2011-2014,0,,,,,24
drewhu01,Hunter Drew,2022,1,,,,,6
drewida01,Davis Drewiske,2009-2013,0,,,,,392
driedch01,Chris Driedger,2015-2024,1,,,,,207
driessh01,Sheldon Dries,2019-2023,1,,,,,444
drouijo01,Jonathan Drouin,2015-2024,1,,,,,2703
drurych01,Chris Drury,1999-2011,0,,,,,3014
druryja01,Jack Drury,2022-2024,1,,,,,453
drysdja01,Jamie Drysdale,2021-2024,1,,,,,723
dubedi01,Dillon Dubé,2019-2024,1,,,,,1356
dubepi01,Pierrick Dube,2024,1,,,,,9
dubiewa01,Wade Dubielewicz,2004-2010,0,,,,,86
dubinbr01,Brandon Dubinsky,2007-2019,0,,,,,2522
dubnyde01,Devan Dubnyk,2010-2021,0,,,,,1332
duboipi01,Pierre-Luc Dubois,2018-2024,1,,,,,2775
duchema01,Matt Duchene,2010-2024,1,,,,,6447
ducheje01,Jeremy Duchesne,2010,0,,,,,2
duclaan01,Anthony Duclair,2015-2024,1,,,,,3501
ducomi01,Mike Duco,2010-2012,0,,,,,40
duehrwa01,Walker Duehr,2022-2024,1,,,,,258
dufouwi01,William Dufour,2023,1,,,,,3
duhaibr01,Brandon Duhaime,2022-2024,1,,,,,1032
dumbama01,Mathew Dumba,2014-2024,1,,,,,3030
dumonga01,Gabriel Dumont,2012-2020,1,,,,,393
dumonjp01,J.P. Dumont,1999-2011,0,,,,,2690
dumoubr01,Brian Dumoulin,2014-2024,1,,,,,2343
dunnvi02,Vince Dunn,2018-2024,1,,,,,2181
dunnejo01,Joshua Dunne,2021-2023,1,,,,,42
duponbr01,Brodie Dupont,2011,0,,,,,2
duponmi01,Micki DuPont,2002-2008,0,,,,,54
dupuipa01,Pascal Dupuis,2001-2016,0,,,,,2950
dupuiph01,Philippe Dupuis,2009-2012,0,,,,,268
duranar01,Arnaud Durandeau,2023,1,,,,,12
durnoch01,Chris Durno,2009-2010,0,,,,,102
durzise01,Sean Durzi,2022-2024,1,,,,,954
dvorach01,Christian Dvorak,2017-2024,1,,,,,2004
dvorara01,Radek Dvořák,1996-2014,0,,,,,4358
dwyerpa01,Patrick Dwyer,2009-2015,0,,,,,1018
dzingry01,Ryan Dzingel,2016-2022,1,,,,,2457
dziurda01,David Dziurzynski,2013-2016,0,,,,,64
eagerbe01,Ben Eager,2006-2014,0,,,,,1222
eakinco01,Cody Eakin,2012-2022,1,,,,,3063
earlro01,Robbie Earl,2008-2011,0,,,,,108
eatonma01,Mark Eaton,2000-2013,0,,,,,1470
eavespa01,Patrick Eaves,2006-2019,0,,,,,2184
ebbetan01,Andrew Ebbett,2008-2015,0,,,,,742
eberljo01,Jordan Eberle,2011-2024,1,,,,,5160
eckfoty01,Tyler Eckford,2010-2011,0,,,,,16
edleral01,Alexander Edler,2007-2023,1,,,,,4407
edmunjo01,Joel Edmundson,2016-2024,1,,,,,2097
edstrad01,Adam Edstrom,2024,1,,,,,39
edvinsi01,Simon Edvinsson,2023-2024,1,,,,,87
ehlerni01,Nikolaj Ehlers,2016-2024,1,,,,,3186
ehnch01,Christoffer Ehn,2019-2020,0,,,,,254
ehrhoch01,Christian Ehrhoff,2004-2016,0,,,,,2376
eicheja01,Jack Eichel,2016-2024,1,,,,,3159
ejdsevi01,Victor Ejdsell,2018,0,,,,,14
ekblaaa01,Aaron Ekblad,2015-2024,1,,,,,3069
ekholma01,Mattias Ekholm,2012-2024,1,,,,,3768
eklunwi01,William Eklund,2022-2024,1,,,,,447
ekmanol01,Oliver Ekman-Larsson,2011-2024,1,,,,,4359
eliaspa01,Patrik Eliáš,1996-2016,0,,,,,4530
eliere01,Remi Elie,2017-2022,1,,,,,387
elkinco01,Corey Elkins,2010,0,,,,,8
ellerla01,Lars Eller,2010-2024,1,,,,,4635
ellerke01,Keaton Ellerby,2010-2015,0,,,,,572
elliobr01,Brian Elliott,2008-2023,0,,,,,1218
elliost01,Stefan Elliott,2012-2019,0,,,,,278
ellisda01,Dan Ellis,2004-2015,0,,,,,568
ellisma01,Matt Ellis,2007-2015,0,,,,,934
ellismo01,Morgan Ellis,2016,0,,,,,6
ellisry01,Ryan Ellis,2012-2022,1,,,,,2523
elsontu01,Turner Elson,2016-2022,1,,,,,12
emberty01,Ty Emberson,2024,1,,,,,120
emelial01,Alexei Emelin,2012-2018,0,,,,,1074
emeryra01,Ray Emery,2003-2015,0,,,,,582
emingst01,Steve Eminger,2003-2013,0,,,,,1368
emmerco01,Cory Emmerton,2011-2014,0,,,,,320
engelde01,Deryk Engelland,2010-2020,0,,,,,1596
engluan01,Andreas Englund,2017-2024,1,,,,,690
engqvan01,Andreas Engqvist,2011-2012,0,,,,,30
engvapi01,Pierre Engvall,2020-2024,1,,,,,1632
ennisty01,Tyler Ennis,2010-2022,1,,,,,3459
enrotjh01,Jhonas Enroth,2010-2017,0,,,,,406
enstrto01,Toby Enström,2008-2018,0,,,,,2054
entwima01,MacKenzie Entwistle,2021-2024,1,,,,,684
eratma01,Martin Erat,2002-2015,0,,,,,3188
ericsjo01,Jonathan Ericsson,2008-2020,0,,,,,1610
eriksan01,Anders Eriksson,1996-2010,0,,,,,1928
eriksjo01,Joacim Eriksson,2014,0,,,,,2
erikslo01,Loui Eriksson,2007-2022,1,,,,,4989
eriksjo02,Joel Eriksson Ek,2017-2024,1,,,,,2304
eriksol01,Olle Eriksson Ek,2023,1,,,,,3
erixoti01,Tim Erixon,2012-2015,0,,,,,312
ernead01,Adam Erne,2017-2024,1,,,,,1410
ersbeer01,Erik Ersberg,2008-2010,0,,,,,106
erskijo01,John Erskine,2002-2014,0,,,,,1212
erssosa01,Samuel Ersson,2023-2024,1,,,,,189
etemem01,Emerson Etem,2013-2017,0,,,,,584
evanglu01,Luke Evangelista,2023-2024,1,,,,,474
evansja02,Jake Evans,2020-2024,1,,,,,1080
evansry01,Ryker Evans,2024,1,,,,,135
everbde01,Dennis Everberg,2015-2016,0,,,,,164
exelbga01,Garnet Exelby,2003-2010,0,,,,,916
eyssimi01,Michael Eyssimont,2022-2024,1,,,,,735
fabbrro01,Robby Fabbri,2016-2024,1,,,,,2073
fabbrda01,Dante Fabbro,2019-2024,1,,,,,1143
faberbr01,Brock Faber,2023-2024,1,,,,,393
fagemsa01,Samuel Fagemo,2022-2024,1,,,,,102
faheybr01,Brian Fahey,2011,0,,,,,16
faircca01,Cade Fairchild,2012,0,,,,,12
faksara01,Radek Faksa,2016-2024,1,,,,,2514
falkju01,Justin Falk,2010-2019,0,,,,,664
fanteos01,Oscar Fantenberg,2018-2020,0,,,,,416
fantiad01,Adam Fantilli,2024,1,,,,,228
farabjo01,Joel Farabee,2020-2024,1,,,,,1548
farnhbo01,Bobby Farnham,2015-2017,0,,,,,280
farrada01,David Farrance,2021,1,,,,,6
farrese01,Sean Farrell,2023,1,,,,,21
faschhu01,Hudson Fasching,2016-2024,1,,,,,504
fastje01,Jesper Fast,2014-2024,1,,,,,2853
fasthvi01,Viktor Fasth,2013-2015,0,,,,,150
fatadr01,Drew Fata,2007-2008,0,,,,,20
faulkju01,Justin Faulk,2012-2024,1,,,,,3984
faynema01,Mark Fayne,2011-2017,0,,,,,908
fedorse01,Sergei Fedorov,1991-2009,0,,,,,5294
fedorto01,Todd Fedoruk,2001-2010,0,,,,,1592
fedotru01,Ruslan Fedotenko,2001-2013,0,,,,,2458
fedotiv01,Ivan Fedotov,2024,1,,,,,9
fedunta01,Taylor Fedun,2014-2023,1,,,,,498
feherma01,Martin Fehérváry,2020-2024,1,,,,,804
fehrer01,Eric Fehr,2006-2019,0,,,,,1918
ferenan01,Andrew Ference,2000-2016,0,,,,,2546
fergudy01,Dylan Ferguson,2018-2023,1,,,,,9
ferlami01,Micheal Ferland,2015-2020,0,,,,,938
ferlibr01,Brian Ferlin,2015,0,,,,,16
fernama01,Manny Fernandez,1995-2009,0,,,,,662
ferrala01,Landon Ferraro,2014-2018,0,,,,,334
ferrama01,Mario Ferraro,2020-2024,1,,,,,1212
ferribe01,Benn Ferriero,2010-2014,0,,,,,242
festebr01,Brett Festerling,2009-2012,0,,,,,192
fialake01,Kevin Fiala,2015-2024,1,,,,,3360
fiddlve01,Vernon Fiddler,2003-2017,0,,,,,2402
filatni01,Nikita Filatov,2009-2012,0,,,,,134
filewjo01,Jonathan Filewich,2008,0,,,,,10
filppva01,Valtteri Filppula,2006-2021,1,,,,,5121
fingeje01,Jeff Finger,2007-2010,0,,,,,512
finlejo01,Joe Finley,2012-2013,0,,,,,44
fioregi01,Giovanni Fiore,2018,0,,,,,2
fischch01,Christian Fischer,2017-2024,1,,,,,1821
fishemi01,Mike Fisher,2000-2018,0,,,,,3622
fistrma01,Mark Fistric,2008-2015,0,,,,,718
fitzgca01,Casey Fitzgerald,2022-2023,1,,,,,306
fitzgza01,Zack Fitzgerald,2008,0,,,,,2
fitzpro02,Rory Fitzpatrick,1996-2008,0,,,,,662
fixwotr01,Trey Fix-Wolansky,2022-2024,1,,,,,96
fleisto01,Tomáš Fleischmann,2006-2016,0,,,,,2524
fleurca01,Cale Fleury,2020-2024,1,,,,,195
fleurha01,Haydn Fleury,2018-2024,1,,,,,1068
fleurma01,Marc-André Fleury,2004-2024,1,,,,,3315
floodma01,Mark Flood,2010-2012,0,,,,,94
floreju01,Justin Florek,2014,0,,,,,12
flynnbr01,Brian Flynn,2013-2017,0,,,,,832
foegewa01,Warren Foegele,2018-2024,1,,,,,1782
foersty01,Tyson Foerster,2023-2024,1,,,,,375
fogarst01,Steven Fogarty,2018-2023,0,,,,,68
foligma01,Marcus Foligno,2012-2024,1,,,,,3276
foligni01,Nick Foligno,2008-2024,1,,,,,5358
folinch01,Christian Folin,2014-2020,0,,,,,678
fontaju01,Justin Fontaine,2014-2016,0,,,,,530
foosp01,Spencer Foo,2018,0,,,,,12
footead01,Adam Foote,1992-2011,0,,,,,3106
footeca01,Callan Foote,2021-2024,1,,,,,666
footeno01,Nolan Foote,2021-2024,1,,,,,93
forbode01,Derek Forbort,2016-2024,1,,,,,1836
formeal01,Alex Formenton,2018-2022,1,,,,,444
forsbja01,Jakob Forsbacka Karlsson,2017-2019,0,,,,,76
forsban01,Anton Forsberg,2015-2024,1,,,,,486
forsbfi01,Filip Forsberg,2013-2024,1,,,,,3909
forsbpe01,Peter Forsberg,1995-2011,0,,,,,3410
forslgu02,Gustav Forsling,2017-2024,1,,,,,1674
fortiga01,Gabriel Fortier,2022-2023,1,,,,,36
fortial01,Alexandre Fortin,2019,0,,,,,60
fortuma01,Maxime Fortunus,2010-2014,0,,,,,20
fosteal01,Alex Foster,2008,0,,,,,6
fostebr01,Brian Foster,2012,0,,,,,2
fosteku01,Kurtis Foster,2003-2013,0,,,,,1260
fostesc01,Scott Foster,2018,0,,,,,2
foucakr01,Kris Foucault,2012,0,,,,,2
foudyje01,Jean-Luc Foudy,2023-2024,1,,,,,42
foudyli01,Liam Foudy,2020-2024,1,,,,,420
fowleca01,Cam Fowler,2011-2024,1,,,,,4281
foxad01,Adam Fox,2020-2024,1,,,,,1995
foyma01,Matt Foy,2006-2008,0,,,,,138
francpa01,Pavel Francouz,2019-2023,1,,,,,222
fransco01,Cody Franson,2010-2018,0,,,,,1752
franzjo01,Johan Franzén,2006-2016,0,,,,,1944
fraseco01,Colin Fraser,2007-2015,0,,,,,834
fraseja01,Jamie Fraser,2009,0,,,,,2
frasema01,Mark Fraser,2007-2015,0,,,,,570
frasema02,Matt Fraser,2012-2015,0,,,,,352
frattma01,Matt Frattin,2011-2015,0,,,,,442
frazeje01,Jeff Frazee,2013,0,,,,,2
fredetr01,Trent Frederic,2019-2024,1,,,,,1122
fredhkr01,Kris Fredheim,2012,0,,,,,6
fribema01,Max Friberg,2015-2016,0,,,,,12
friedma01,Mark Friedman,2019-2024,1,,,,,339
friesal01,Alex Friesen,2016,0,,,,,2
frisctr01,Trevor Frischmon,2010,0,,,,,6
fritsja01,Jamie Fritsch,2009,0,,,,,2
fritsda01,Dan Fritsche,2004-2009,0,,,,,790
fritzmi01,Mitch Fritz,2009,0,,,,,40
fritzta01,Tanner Fritz,2018-2019,0,,,,,100
frkma01,Martin Frk,2017-2022,1,,,,,495
frodeje01,Jesper Frödén,2022-2023,1,,,,,78
froesby01,Byron Froese,2016-2024,1,,,,,501
frogrjo01,Jonas Frögren,2009,0,,,,,96
frolimi01,Michael Frolík,2009-2021,1,,,,,4293
froloal01,Alex Frolov,2003-2011,0,,,,,1952
frostmo01,Morgan Frost,2020-2024,1,,,,,1017
fucalza01,Zachary Fucale,2022,1,,,,,12
fulchka01,Kaden Fulcher,2019,0,,,,,2
funkmi01,Michael Funk,2007-2008,0,,,,,22
gaborma01,Marián Gáborík,2001-2018,0,,,,,4124
gabriku01,Kurtis Gabriel,2016-2022,0,,,,,112
gadjojo01,Jonah Gadjovich,2021-2024,1,,,,,396
gagnesi01,Simon Gagné,2000-2015,0,,,,,2954
gagnesa01,Sam Gagner,2008-2024,1,,,,,5016
gagnoaa01,Aaron Gagnon,2010-2013,0,,,,,86
galchal01,Alex Galchenyuk,2013-2023,1,,,,,3414
galiatj01,T.J. Galiardi,2009-2015,0,,,,,1020
galiest01,Stanislav Galiev,2015-2016,0,,,,,60
gallabr01,Brendan Gallagher,2013-2024,1,,,,,3534
gallabr02,Brett Gallant,2014,0,,,,,8
galvaja01,Jakub Galvas,2022,1,,,,,18
gamacsi01,Simon Gamache,2003-2008,0,,,,,210
gambajo01,Joseph Gambardella,2019,1,,,,,54
gambrdy01,Dylan Gambrell,2018-2023,1,,,,,819
garbury01,Ryan Garbutt,2012-2017,0,,,,,972
gardija01,Jake Gardiner,2012-2021,1,,,,,2766
gardnrh01,Rhett Gardner,2020-2024,1,,,,,129
garlaco01,Conor Garland,2019-2024,1,,,,,1935
garonma01,Mathieu Garon,2001-2013,0,,,,,734
garrija01,Jason Garrison,2009-2019,0,,,,,1430
gaudety01,Tyler Gaudet,2015-2017,0,,,,,48
gaudead01,Adam Gaudette,2018-2024,1,,,,,1239
gaudrfr01,Frédérick Gaudreau,2017-2024,1,,,,,1329
gaudrjo01,Johnny Gaudreau,2014-2024,0,,,,,3012
gauncbr01,Brendan Gaunce,2016-2024,1,,,,,615
gauncca01,Cameron Gaunce,2011-2020,0,,,,,92
gaustpa01,Paul Gaustad,2003-2016,0,,,,,2098
gauthcu01,Cutter Gauthier,2024,1,,,,,6
gauthde01,Denis Gauthier,1998-2009,0,,,,,1408
gauthfr01,Frederik Gauthier,2016-2022,1,,,,,627
gauthga01,Gabe Gauthier,2007-2008,0,,,,,16
gauthju01,Julien Gauthier,2020-2024,1,,,,,936
gavrivl01,Vladislav Gavrikov,2020-2024,1,,,,,1647
gawdigl01,Glenn Gawdin,2021-2024,1,,,,,42
gazdilu01,Luke Gazdic,2014-2017,0,,,,,310
geekimo01,Morgan Geekie,2020-2024,1,,,,,1074
geertma01,Mason Geertsen,2022,1,,,,,75
geliner01,Éric Gélinas,2013-2017,0,,,,,580
gelinma01,Martin Gélinas,1989-2008,0,,,,,4246
genowch01,Chay Genoway,2012,0,,,,,4
geoffbl01,Blake Geoffrion,2011-2012,0,,,,,216
georgal01,Alexandar Georgiev,2018-2024,1,,,,,783
gerbena01,Nathan Gerbe,2009-2021,0,,,,,1172
gerbema01,Martin Gerber,2003-2011,0,,,,,526
gersish01,Shane Gersich,2018,0,,,,,8
gervabr01,Bruno Gervais,2006-2013,0,,,,,1010
gettiti01,Timothy Gettinger,2019-2022,1,,,,,51
getzlry01,Ryan Getzlaf,2006-2022,0,,,,,4352
gibbobr02,Brian Gibbons,2014-2020,0,,,,,708
gibsoch01,Christopher Gibson,2016-2021,1,,,,,48
gibsojo02,John Gibson,2014-2024,1,,,,,1449
gignabr01,Brandon Gignac,2019-2024,1,,,,,27
gigueje01,Jean-Sébastien Giguère,1997-2014,0,,,,,1278
gilbede01,Dennis Gilbert,2019-2024,1,,,,,288
gilbeto01,Tom Gilbert,2007-2017,0,,,,,1934
gillha01,Hal Gill,1998-2014,0,,,,,2972
gillico01,Colton Gillies,2009-2013,0,,,,,510
gillijo01,Jon Gillies,2017-2023,1,,,,,171
gillitr01,Trevor Gillies,2006-2012,0,,,,,120
